marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date
US,52991156,R3REB9WUXD7T6C,B00NPZ9ZEY,554182395,uxcell 2pcs 3.5mm Male Female Coaxial Cable Audio Adapter Connector Solder,Electronics,2,1,1,N,Y,"I carefully soldered both ends to a cable, plugged ...","I carefully soldered both ends to a cable, plugged it into my mp3 player and ear buds to test, and the tip of the male end broke off in my mp3 player. Had to use a thin rod and superglue to extract the broken tip.<br />The female jack seems okay. Use with caution.",2015-08-29
US,2391558,R1EQZ2EY1K4B1I,B0016BQECA,194269022,Jensen Stereo Cassette Player with AM/FM Radio,Electronics,3,0,0,N,Y,Three Stars,It doesn't have continue play!,2015-08-29
US,31323893,R3RAB6E2CP0NW4,B00MLR4K24,696551132,LETO 1A AC Home Wall Power Charger Adapter Cord for JVC Everio GZ-HM50/AU/S HM50/BU/S,Electronics,1,0,0,N,Y,Pos,Never worked pos,2015-08-29
US,155988,RCX3SXTHRSU0H,B00HMZRSE2,230701358,niceEshop(TM) 1m Green 3.5mm Male to Male Flat Noodle Audio Extension AUX Cable Adapter for Pc Phone Car IPods,Electronics,1,0,0,N,Y,-,Broke after 2 days very cheap but guess that's why the price is so cheap,2015-08-29
US,6117324,R2XL99ABI29V3Z,B00990Z13S,57455227,"Crosley CR8005D-BK Cruiser Deluxe Portable 3-Speed Turntable with Bluetooth, Black",Electronics,5,7,8,N,Y,Looks great! Easy set up!,"5 stars based on aesthetic and functionality. If youre buying this little player to enjoy your music I'd recommend some sort of external sound source. The small speakers built in really don't add much and will not play anything close to the quality sound you would hope for. None the less, it's very simple to connect to anything with RCA ports. It looks great and works perfectly with my sound bar.",2015-08-29
US,15499886,R3JYSJZX7JP08Y,B000HDJXMQ,387346608,CableWholesale 25-Feet Composite Video Cable RCA Male/RCA Male (10R2-01125),Electronics,5,0,0,N,Y,Nice quality!,Perfect. It has a thicker coating but is still flexible. The tips make a nice solid connection. Signal quality looks great.,2015-08-29
US,108524,RVH0ZC1QSVUW8,B00XJFU3DC,448209454,"TryAceWireless Bluetooth Waterproof Shower Speaker Dedicated Suction Cup for Showers, Bathroom, Pool, Boat, Car",Electronics,5,0,0,N,Y,Great,Boom boom boom. Great sound,2015-08-29
US,51551463,R2GUL8LER4Y1VC,B001TIG36C,329010926,VideoSecu Mounts Tilt TV Wall Mount,Electronics,5,0,0,N,Y,Five Stars,Wall mount is as described and very sturdy!,2015-08-29
US,51947865,R2ZOSJ0YWSG6SH,B000067S60,39157659,Verbatim Slim CD and DVD Storage Cases - 50 Pack - 5 Assorted Colors 94178,Electronics,5,0,0,N,Y,"Slim Design CD, DVD holders",Good quality.  Happy with purchase.,2015-08-29
US,45158962,R29BTIGXB5W6DG,B010119RUQ,263482087,Soundfreaq Sound Kick 2 Splashproof Bluetooth Travel Speaker,Electronics,3,0,2,N,Y,Eh...,"Too big to be worth it...it's not very portable. You can get as good/better sound from a smaller speaker. Overall, nice design, though.",2015-08-29
US,36599225,R18UQS9AAM21MX,B00XECXWBA,376406467,"Thor 32 GB Slim 1.8"" LCD Mp3 Mp4 Player Media/Music/Audio Player with accessories(Red Color)",Electronics,5,0,0,N,Y,"Not the most high tech device, but works perfectly",For cars with USB hookups the perfect mp4 to use.It charges while in use and hands free control,2015-08-29
US,2412196,R1CGM03ZQN8HO0,B00QPHW63G,210220996,Symphonized NRG Premium Genuine Wood In-ear Noise-isolating Headphones|Earbuds|Earphones with Microphone,Electronics,5,0,0,N,Y,Great,They first broke but then symphonized contacted me and sent me free new ones and these are working great !,2015-08-29
US,123269,R2HPQ5CW7BG73Y,B00MSHD0D2,95229448,Women Black Sexy Off Shoulder Dress Evening Club Party Cocktail,Electronics,1,0,0,N,Y,Looks more like a top than a dress,Im 4'11&#34; 100 lbs and it was Way too small for me! Looks more like a top than a dress. Also came with an unexpected string thong. Returning it!,2015-08-29
US,109391,R3RLA424FC1IBK,B01178STDI,266178594,Bluetooth Headphones Leadtry NFC Wireless Sport Stereo Noise Cancelling CVA6.0 Bluetooth Headset In-Ear Sweatproof Earbuds with Microphone Earphones Build in 2pcs of 80mAh Rechargeable Battery,Electronics,5,0,0,N,Y,Five Stars,They have been very good for my work out and out on the boat fishing!!,2015-08-29
US,26803718,R3PLEC5D561ASH,B00E952W76,669745092,Zipbuds Juiced 2.0 Earbuds,Electronics,1,1,2,N,Y,Horrible After 2 months use The right ear phone has ...,Horrible<br />After 2 months use<br />The right ear phone has no sound<br />The cloth like string which covers the wire going to phone is peeling off,2015-08-29
US,32025999,R1HUT7DX6E0G9P,B00JGDF31I,847372182,ITIS Replacement Audio Cable Cord For Bose QuietComfort Headphone With ITIS Logo Headphone Cable Clip,Electronics,1,0,1,N,Y,Defective cable. Dont buy...,I ordered this cable with high expectations.  I recently tried this cable out after buying it.  It is defective.  There is a short in the cable where it plugs into the media device.  I went to return this and found the warranty only covers it for thirty days.  I didnt use the cable until the second month.  Oh well my fault i guess.  Please learn from my mistake.  DO NOT BUY THIS CABLE!,2015-08-29
US,27366807,R1QEP0E5AHBKZP,B00RBIC1IS,299483151,Omaker M4 Portable Speakers,Electronics,5,0,0,N,Y,Five Stars,Sound quality is great! Really suprised for the size of the speaker. Very pleased!,2015-08-29
US,136877,R344ALTLF4ZV3O,B00C9THROW,335839905,Beats by Dr. Dre Pill Capsule Shaped Bluetooth Wireless Portable Speaker System,Electronics,1,0,0,N,Y,One Star,i need to return. Came with one speaker blown out,2015-08-29
US,20926798,R2M0GWJLCXBIDK,B00QU6UXAU,843933517,"Wireless Bluetooth Speaker (Waterproof, Shockproof, Dustproof & Anti-scratch) Powerful Sound with Built in Microphone Works for Iphone, Samsung and Mp3 Smart Devices. Black, New 2015 Model! …",Electronics,5,1,1,N,N,Easy to handle,"Easy to handle. Really great sound! Easy to set up. Took like 30 seconds if that. So glad we got this. Since it's water resistant, it's perfect for the pool!!",2015-08-29
US,51193098,R3BUM4DZDG2UPV,B006VY6CPQ,874358377,K2 Energy CR123 Two Li Ion Rechargeable LFP 123A Batteries + Battery Charger,Electronics,5,1,1,N,Y,Five Stars,"Works fine. Includes 2 batteries, 120V line voltage plug and 12V car adapter.",2015-08-29
US,10219372,R26VKVBNFLDG6D,B00OEPCHL2,107152748,"Anker Ultra Portable Pocket Size Wireless Bluetooth Speaker with 12 Hour Playtime, NFC Compatibility, Ultra Compact Ring Box Size (Black) - A7910",Electronics,5,0,0,N,Y,Five Stars,Much better than the speaker of my phone. Easy to take around.,2015-08-29
US,46307165,RXW4ZZHIK809Z,B0080BK4I4,116604740,Bluecell Pair of Replacement Earpad ear pad for Bose Quietcomfort QC 2 & QC 15 Headphones,Electronics,1,0,0,N,Y,Returning and will spend a bit more money to hopefully find a better product.,The material covering the foam started pulling away from the plastic base within 15 minutes of use. They also did not seem to fit exactly on my QuietComfort 2 headphones. Returning and will spend a bit more money to hopefully find a better product.,2015-08-29
US,33318951,RYYJKII1XLAOP,B00H0Q31SA,427266057,ShowerSong Wireless Bluetooth Shower Speaker,Electronics,5,0,0,N,Y,Love this product,Love this product. It can get very loud but also keeps the clarity. I like the fact that I can answer my phone while I'm in the shower and don't have to stop showering.,2015-08-29
US,211332,R1Z8QQ9VUIUSF6,B00LT4G4B0,814668078,"JBL E40BT Black High-Performance Wireless On-Ear Bluetooth Stereo Headphone, Black",Electronics,4,8,9,N,Y,"It would of been perfect with a bit of metal on the headpart, but still amazing","I had done a lot of research for a long time on the pair of headphones I want, gaming headphones, earbuds for fitness, gaming headphones etc. Also looking at the different styles and materials and price range of different headphones. This is if not, the best headphones you can buy especially when its on sale.<br /><br />1. JBL they simply give you the best quality at whatever price you pay, there is no other brand out there that gives the best you can have at any price range, many others simply give and take features JBL, says NO, we give you all we can at this price. Tbh, I feel bad for them its like im robbing them all their hard work.<br />2. The battery last forever I swear, I went almost a week without charging them, they just don't seem to ever die.<br />3. The sound, now I know sound is supposed to be number 1, but generally most headphones that are 70 dollars and over are usually quite top notch, and these are no exception, Now are you going to get extreme bass no because these are simply made for get overall quality, which it does. But at this price range, and with Bluetooth, the best you can possibly have believe me.<br />4. Material is very important. I wish they had implemented a metal band or at least a small one, that being said, is why i toke a star off. The actual speakers themselves and ear parts, are high grade. But what i can say is whatever plastic, is used, I believe it is a high density plastic because 2 months of use on a big head like mine, it shows no wear at all. The benefit of this design is because it is essentially one giant piece of durable plastic, means that unless you are trying to break them it wont happen. So the important parts are made out of the good stuff, and the rest is just to save a little money and weight. They will just simply last so long as they are not used as toys.<br /><br />Overall, best bluetooth headset at this price range, yes there might be some that that have better sound or some better design, but in general,these are just simply great headphones all there is to it.",2015-08-29
US,19291604,R12M69CXSMGID0,B00K589F8A,856472720,Photive Hydra Wireless Bluetooth Speaker. Waterproof Rugged Portable with built in Subwoofer and Long Battery,Electronics,5,0,0,N,Y,It is excellent.,thank you for every thing. It is excellent.,2015-08-29
US,21191593,R2OC2ZANKM033K,B00LM34M0S,626734253,Panlong  Splitter,Electronics,1,0,0,N,Y,Bad item,It is horrible. The item stopped working one month after purchasing.,2015-08-29
US,13771129,R1POI4J01AF3BE,B00ENZDDQG,851042490,Pyle Retro Belt-Drive Turntable with USB-to-PC Connection with Built-in Rechargeable Battery,Electronics,5,0,0,N,Y,Happy minus the pathetic speakers,Happy minus the pathetic speakers. We just keep it plugged into separate speakers in the living room. I'm still happy with it and would recommend it. A lot of other brands had issues that I'm not having. This is a great buy.,2015-08-29
US,19847958,RNB9Z58HWLPOJ,B003L16ZYU,697886355,"Monoprice Cable tie mounts 25x25(mm), 100pcs/Pack - white",Electronics,5,0,0,N,Y,or just a electronic project these are the best. the glue bonds very well,"If you use Zip ties to wire things up on a car or motorcycle, or just a electronic project these are the best.<br />the glue bonds very well,  and secures your  item in place.  you can buy these for  a package of 10 for 4.98.<br />or you can get these and have plenty. Great product/",2015-08-29
US,1605489,R1WHNFSCERZBB6,B00HZS3PHK,439037092,Harman Kardon Aura Wireless Stereo Speaker System,Electronics,5,0,0,N,Y,Very very good product,"This product is the best harman kardon speaker! Treble is smooth,bass is deep,my best speaker ever!",2015-08-29
US,3334230,R1UJ3ZLHR2I22A,B004VF4D9E,934912299,GPX Compact CD Player Stereo Home Music System with AM/ FM Tuner,Electronics,3,1,1,N,Y,Three Stars,The remote doesn't have a volume button nor can you change stations with the remote!,2015-08-29
US,20971388,RY951Q9YYF0YI,B000IZE8XM,970887902,C2G/Cables to Go 13423 Serial ATA to External Serial ATA Dual Port Adapter (20.5 Inch),Electronics,3,0,0,N,Y,This works but not without flaws,This works but it is not without flaws. The connectors do not attach securely on either end. The cable is stiff and bulky enough that it creates tension on the connections. Because they do not connect snugly they can potentially cause wear and lose the signal. The cable length is very useful. The construction is decent. It is just that the connectors do not fit snugly. The concept is a nice feature to add if any external drive cases have SATA options. I wanted to avoid daisy chaining Firewire drives. But FYI SATA is not hot swappable like USB or Firewire.,2015-08-29
US,45037486,R2NKWOBZB9U1DO,B00410B734,283242346,Tenergy Centura AA & AAA Low Self-Discharge LSD NiMH Rechargeable Batteries,Electronics,5,0,0,N,Y,They work well for a decent value compared to Enerloops.,They work well for a decent value compared to Enerloops.,2015-08-29
US,46253257,R23P174FL7RC3B,B0031RFVJ4,296858245,"Belkin 6-Outlet Home and Office Power Strip Surge Protector with 4-Foot Power Cord, 720 Joules (BE106000-04)",Electronics,4,0,0,N,Y,short power cord.,"Works well, but cord could be longer.",2015-08-29
US,15342282,R2V0HHHR4V3H0E,B00MULH672,547277012,HIFIMAN HE-400I Over Ear Full-size Planar Magnetic  Headphones,Electronics,2,5,28,N,Y,Not Pleased,"The headphones overall sound good the packaging was good, but the left drum has a rattle that is very noticeable on some songs, im sure this is not an issue for most people but I'm quite disappointed. Removing the grill did not fix the rattle in the left drum. I will have to exchange these at some point, and for a product of this price there should not be any rattle in one of the cans.",2015-08-29
US,40045014,R6T14G3UG5SXU,B00JE5RE10,491993570,Nettech WD remote 2 New Replacement Remote Control Fit for WD Western Digital WDTV Live TV Plus Mini HD Hub Media Player WDTV001RNN,Electronics,5,0,0,N,Y,Five Stars,fast delivery accurate descript,2015-08-29
US,106719,RXSE8Z0K6OO83,B009EPSJWS,68443907,TekNmotion 100 Single CD/DVD Multi-Color Paper Sleeves with Clear Window and Fold-over Flap,Electronics,5,0,0,N,Y,Amazing sound and easy to pair withany device.,Love this speaker!,2015-08-29
US,5519506,R34LQDCWKXWMSR,B010SDBZ16,817293094,Polaroid Wireless Bluetooth Amplifier Speaker,Electronics,5,1,2,N,N,Highly recommend this.,My husband works in a loud warehouse where only the loudest radios can be heard and this does the trick for his time.. Its bluetooth is great and it works great.,2015-08-29
US,48047450,R24YKPT06TJ39G,B00NC3SU6I,359874449,"OontZ Angle 2 PLUS Portable Wireless Water Resistant Bluetooth Speaker, (BLACK), by Cambridge SoundWorks",Electronics,5,0,0,N,Y,Five Stars,Love it great speaker for out by the pool or just hanging in the house,2015-08-29
US,39137279,RGYIV8XNDU7BI,B007BY3PNC,658358232,Sony MDR-V55 DJ style Headphones,Electronics,5,0,0,N,Y,the sound is so clear and they're really sturdy. Even when I listen to music the sound ...,"I'm using them to talk on the phone as we speak, the sound is so clear and they're really sturdy. Even when I listen to music the sound is so clear and it's a really good value for the price! I don't feel like it's cheaply built or anything at all. It feels really solid.<br />I'm really happy with this purchase.",2015-08-29
US,3175381,R2CN25U0GV0IAG,B00PBFDKPG,473943502,SoundBlock CUSTOM Bluetooth Wireless Stereo Speaker for Computers & Smartphones - Bluetooth 3.0 Technology with Built-in Speakerphone and 10 Hour Rechargeable Battery,Electronics,5,0,0,N,Y,Five Stars,It is great,2015-08-29
US,1392661,R2SBBZLVTUV2P,B00IYA2YV6,610758591,Powebeats 2 wireless,Electronics,5,0,0,N,Y,A great earphones. It doesn't hurt your ear if you ...,A great earphones. It doesn't hurt your ear if you wear it correctly. It does hurt crazy if you don't push the earbuds in your ear fully. Great sound quality and really deep base.,2015-08-29
US,741584,R3UGF2QNS30ESU,B002GYTPB8,755674442,Audio-Technica LP60 Turntable,Electronics,5,0,0,N,Y,Affordable and of good quality? Yes please!,"Love this turntable so far! Looks, feels and sounds exactly like it's advertised.<br />Easy to handle, had no problem setting it up, which isn't a very complicated process anyway.<br />Definitely would recommend to anyone whose getting newly into collecting records, or just wants to have a light, affordable turntable on the side.",2015-08-29
US,3605635,R1NLZUJFZRCWWQ,B004444OFK,531256278,AKG Q701 Quincy Jones Signature Reference-Class Premium Headphones,Electronics,5,0,0,N,Y,Five Stars,Amazing sound.,2015-08-29
US,24301395,R2RCA2C7X9GP8E,B0074A0DL0,441937005,A20 headset ear cushions,Electronics,5,1,1,N,Y,Five Stars,Nice replacement. Good for the next 2 years if you operate in warm weather,2015-08-29
US,46960381,R2FI9415JBHWX9,B00B5GYL80,471404063,6V 1.3Ah BACKUP BATTERY LEOCH DJW6-1.2 T1 F1 6V1.3AH 6V1.4AH 6V1.2AH LP6-1.3,Electronics,5,0,0,N,Y,Five Stars,GREAT PRICE. FAST SHIPPING. TRULY RECOMMENDED. WILL BUY AGAIN. THANKS.,2015-08-29
US,12547997,R2LA00AIH10T9A,B00ILCS11E,940405953,Yamaha RX-V477 5.1-Channel Network AV Receiver with Airplay (Discontinued by Manufacturer),Electronics,5,0,0,N,Y,"Easy setup, many options","Easy setup,many options, controls all components, great sound setups, this is my second yamaha. replaced a RX-V 473 unit",2015-08-29
US,13304105,RHT9XN2K2X03Q,B000IG66VS,742454107,JLab JBuds Hi-Fi Noise-Reducing Ear Buds (Purple),Electronics,4,0,0,N,Y,Four Stars,good for the price,2015-08-29
US,107563,R25Z01PR8FEDV2,B008FKX7FC,174737224,Skullcandy NBA Hesh 2.0 L.A. Lakers Kobe Bryant with Mic Sports Collection Wired Headphone - White / One Size,Electronics,4,0,0,N,Y,... shipped to me fast as hell and they sound great! As long as you take care of them,"It got shipped to me fast as hell and they sound great ! As long as you take care of them , they will last . If you throw them around , I wouldn't be surprised if they'd  break . I make music so recording with them are awesome honestly",2015-08-29
US,27003227,REQFPKZ06OV89,B001202C44,300798443,"Energy 5.1 Take Classic Home Theater System (Set of Six, Black)",Electronics,5,0,0,N,N,Very much a nice one,"I was going to get these on Amazon, but found them on craigslist. Still wanted to comment on here about them.<br /><br />I wouldn't hesitate one second about getting them. You'll be surprised at how loud and SMOOTH the low end is out of the sub, and it fuses seamlessly with the satellite speakers, which themselves are crystal clear.<br /><br />Research the heck out of it like I did, but rest assured, they are that good for the price. No doubt about it.<br /><br />Enjoy.",2015-08-29
US,30336975,R2NRKO0ZEMSFI6,B00ATWGNKK,92104809,3.5mm FM Radio Antenna for Mobile Cell Phone 8.5cm/21cm,Electronics,5,1,1,N,Y,Works great,"My Republic Wireless cell phone has FM Radio activated. Since my Prius will shut off when I have the radio on for too long to save the battery, I decided to get this antenna so I could listen to the radio when waiting to pick up my kids or hanging out at the park.  Works great.",2015-08-29
US,12868737,R122827CXJQBZN,B007WX3ONI,841531727,DragonPad®Replacement Headphone Black Cable/cord/wire for Beats By Dr. Dre Monster Solo & Studio,Electronics,5,0,0,N,Y,will last,i love how long this chord is. ive had it for  a while and it works great,2015-08-29
US,13543186,RU8E6H2ENC7JK,B00PB6G49O,177112455,"Urge Basics Cuatro Powerful 4.0 Bluetooth Portable Wireless Speaker with Bass+ Technology - Includes Carrying Case and Charging Cable; Compatible with Smartphones, Tablets and Mp3 Players with Bluetooth Capability",Electronics,5,0,0,N,Y,Five Stars,"For the price, you cannot beat this wireless Bluetooth speaker. 20 bucks well spent!",2015-08-29
US,11610093,R3K8HM1EC11M43,B00LXD5CL0,424073032,BP3-12 12v 3ah sealed battery - Genuine BB Battery Brand - Replacement part For Toro Lawn mower # 106-8397 BATTERY-12 VOLT,Electronics,5,2,2,N,Y,Five Stars,"Perfect fit, works great... thanks Amazon!",2015-08-29
US,2360204,RV7043APAFOJM,B00IYA2YRK,396868677,Beats Solo 2.0 On-Ear Headphones,Electronics,5,0,0,N,Y,great l recommend. him,The headphone was great l love my beats solo hd. Thank you,2015-08-29
US,201322,R1OJ6PO4VABEQA,B00Y3N58FM,866916470,Husky Mounts Tilting TV Wall Mount Ultra Slim flat Fits Most 10 - 40 Inch LED LCD Plasma Flat Screen TV,Electronics,3,0,0,N,Y,Three Stars,the ones that came in the mail were 1&#34; shorter then the advertised size,2015-08-29
US,10650737,RM1QH6OB1CI78,B000WYVBR0,851902359,"VideoSecu ML531BE TV Wall Mount for most 22""-55"" LED LCD Plasma Flat Screen Monitor up to 88 lb VESA 400x400 with Full Motion Swivel Articulating 20 in Extension Arm, HDMI Cable & Bubble Level WP5",Electronics,5,0,0,N,Y,"Mounts to wall easily, rotates at all the right angles","Mounts to wall easily, rotates at all the right angles, easy to follow instructions, everything I was expecting plus a 6 foot HDMI cable and a level!  SCORE!  And the price was 3 times cheaper then Wal-Mart!  This is an excellent buy!",2015-08-29
US,31638243,R2H1K52VXJC27L,B004W7DSLA,763800054,Sylvania 4 GB 3.6-Inch Touch Screen Video MP3/MP4 Player/Media Center with Expandable Memory Slot and Built-In Speaker,Electronics,1,0,0,N,N,this device is horrible,The device will not the expanded memory card..... off to the garbage it went.,2015-08-29
US,44672614,R1YPPS5X5G37UR,B00W3ITTS6,598566596,WOVTE Gold Plated 3.5mm Stereo Jack to 2 RCA Jack Splitter Adaptor Pack of 2,Electronics,5,0,0,N,Y,Nice materials. Good to have this flexible connector,Nice materials.  Good to have this flexible connector.,2015-08-29
US,32986813,R1COMDQ2E1P2HW,B003L1ZYYM,617978254,"AmazonBasics High-Speed HDMI Cable - 6.5 Feet (2 Meters) Supports Ethernet, 3D, 4K and Audio Return",Electronics,5,0,0,N,Y,"great price, works well","good price, works well",2015-08-29
US,30273596,R2OKSLXQ8GH6T6,B00NS3MRKC,677514508,FiiO X1 High Resolution Lossless Music Player,Electronics,3,0,0,N,Y,Doesn't have a memory of what you selection was before ...,"Doesn't have a memory of what you selection was before it sleeps. The product takes awhile to start up, certainly not instant. I guess the only real benefit is that it has outputs the signal well to your stereo.",2015-08-29
US,16045037,R3EDI5912IZJJ4,B0019804U8,613454506,APC Back-UPS 350VA UPS Battery Backup & Surge Protector (BE350G),Electronics,5,0,0,N,Y,Five Stars,good price and product.,2015-08-29
US,5175014,R1U0XHL533DJA1,B008I679QG,943302228,BCAPTURE DC60 - USB 2.0 Video Capture Adapter with Video Editing Software,Electronics,3,0,1,N,N,Watch my attempt to use it with Windows 10 via my YouTube channel.,"I'm a classic YouTube gamer, with the screen-name 'jc1424'. This post is just to advise anyone that I will soon be receiving this item in the mail. I will record and post my entire attempt at using this accessory, with a recording software program called HyperCam3 (Unregistered) and my phones mic. My PC is running on the latest version of Windows 10. From what I've noticed, Windows 10 basicly supports all of my original software and programs. It should support whatever Windows 7 X32/X64 does, and the name claims the device does. I've read several reviews, and seen than people have claimed it didn't come with it's install mini-disc, and second-thought I can't put a mini-disc in my drive. But, the packaging has a link for software to download: http://f.nooelec.com/ezcap168.iso . I saw it in picture taken by another user and downloaded the file, a compressed .rar file. I have WinRAR already installed on my PC and am going to open the file on video when I recieve the device. Here is a link to my YouTube channel be sure to check for may be a tutorial on how to use it, or just me discovering that it has a worth of 0% in this world: https://www.youtube.com/channel/UC82bdE1yTGEiqNTqHCaIqQg",2015-08-29
US,51652868,R2K0L5QE9NFX1P,B00EWEHEL8,231709966,Mohu Antenna Leaf 30 Paper-Thin Indoor HDTV Antenna (MH-110502),Electronics,4,0,0,N,Y,What I expected!,"I just received the Leaf yesterday. It was on a $15 refurb deal. Can't beat that! I'd been wanting to but it for a long time but couldn't justify the $50 original price, since we already had a rabbit ear antenna that worked pretty okay. The rabbit ear antenna picked up quite a few channels. The problems I had with it was having to move it when a signal faded, having to change in different directions to get different channels, and erratic signal during rain and windstorms.  The Leaf has picked up all the stations I had before, obtaining a nice steady signal. Plus we got a couple stations we never got before. One thing I still can't pick up is my local PBS station. The antenna used to pick it up and cannot now; I was expecting the Leaf to get it but it hasn't, so that is a little disappointing. I haven't seen it perform in a storm yet...we will see how that goes in the future.<br /><br />Giving this a four star. It's not perfect (expected it to pick up PBS and I did see some signal flickering last night, but nothing compared to my antenna where it used to totally lose the signal for minutes.) I look forward to enjoying this antenna and boy was the price right!",2015-08-29
US,33093376,R1K0ZZJIBUCPNG,B000FFQ1VM,739035829,Silver Printable,Electronics,5,0,0,N,Y,Five Stars,"Great value, thank you",2015-08-29
US,40490549,R1FKND30XSD6E7,B003EM8008,921315865,Panasonic ErgoFit In-Ear Earbud Headphone,Electronics,2,7,8,N,Y,Meh,"These are just what you think they are: $7 earbuds.  Not sure why they're the best selling...except for maybe price.  I recently bought these, the Panasonic RP-TCM125 and the Panasonic RP-HJE350.  I had the HJE350 set for 4 years and never had an issue...they never broke or fell apart and always seemed to sound good.  But lost them last week, so thought I'd order them again, plus 2 other less expensive sets and do a comparison.<br /><br />These HJE120K's are the worst of the 3 in sound quality.  Probably fine for voice or video watching, but definitely missing both low and high end as compared to the other 2 sets mentioned here.  I've given these to my 10 year old, she says they fit fine and sound OK.  I've reviewed the other 2 sets on their respective item pages.<br /><br />Here are the other 2 I've reviewed:<br />[[ASIN:B003EM2WF2 Panasonic RP-HJE350-K SLIMZ In-Ear Earbud Headphones (Black) (Discontinued by Manufacturer)]]<br />[[ASIN:B00E4LGVUO Panasonic RPTCM125K Headphones (Black)]]",2015-08-29
US,43800689,R2ZRRBLTJUKDPN,B00HLCWHPQ,852838972,Samyo Infrared Remote Control Repeater IR Extender Hidden Control System Kit Operate 1 to 8 Devices,Electronics,4,0,0,N,Y,Four Stars,Great,2015-08-29
US,1905038,R1GDG44IHW93L8,B00EYX1N2S,239162410,Frisby FS-5010BT 5.1 Surround Sound Home Theater Speakers System with Bluetooth USB/SD and Remote,Electronics,5,0,0,N,Y,Really great system.,Really great system... Was cautious because it was a bit smaller than I anticipated but really awesome perfirmance ...clean clear audio and good job by the sub packs a wallop,2015-08-29
US,38510391,R2SABJUP49ZRJB,B00IYA2SMQ,396868677,Beats Solo 2.0 On-Ear Headphones,Electronics,3,0,0,N,Y,Three Stars,The left ear sound broke the wire inside I think snapped,2015-08-29
US,23982142,R2OVZACOHN9GV0,B00BEWF4R2,862565728,CABTE High speed HDMI 1.4 HDMI cable 10ft 1080p with mesh&filters supports 3D&blue ray,Electronics,5,0,0,N,Y,Five Stars,Nice quality,2015-08-29
US,37521038,R1VILEZD6C45VE,B00Q2CB5VS,930862926,Onedayshop® High Quality & Speed HDMI to YPBPR Converter HDMI to YPbPr Component Video + left and right channel R / L audio and HD video converter Support the HDCP,Electronics,1,0,0,N,Y,Limited use,The product works beautifully when the input is from a google chromecast or Apple TV device but does not output sound when input is from a bluray DVD player. I've tested it with three such converters and with two different brands of DVD players LG and SONY and returned all three converters back to Amazon.,2015-08-29
US,619740,RPRU70BWFN24X,B00CJQ3AD2,979951935,"Trendz In-Ear Headphones with Mic for iPod, iPhone, MP3 and Smartphone - Cupcake",Electronics,2,0,0,N,Y,cute but cheaply made,Daughter used twice and now hearing crackling in ear buds....  So cute but not great quality,2015-08-29
US,37418883,R2AHSOYQURZM5X,B0001FTVEK,796776495,Sennheiser On-Ear 926MHz Wireless RF Headphones with Charging Cradle,Electronics,2,0,0,N,Y,Poor Fit,"These are akward to wear.  I bought them so I could listen while working around the house - cooking, cleaning, riding the exercycle, etc.  Due to the design if I even bend over slightly they fall off and there is no way to adjust them.  Sound quality and ease of use is acceptable.",2015-08-29
US,6697262,R3JAUL0F1TMNAW,B00GKEAQ2M,556344181,"Bluetooth 4.0 Transmitter, TaoTronics Wireless Transmitter for TV with 3.5mm Adapter & USB Dongle (High-Fidelity Stereo, Plug and Play via USB or AUX Input, Charging While Playing for TV & iPod)",Electronics,4,0,0,N,Y,Like it!,"Take a little bit time to test how to use it, it works for my TV and my wireless headset! Like it!",2015-08-29
US,52791727,R33QQH0UD19OIC,B002A6CWCQ,717927498,"niceEshop(TM) BNC Female To Female Coupler Adapters Converter Connector, Pack of 10(Silver)",Electronics,5,0,0,N,Y,Did the trick..,Took a bit longer than usual to arrive.  It turns out they were mailed directly to me from China - all for only two bucks! Worked as advertised to connect video surveillance cables.,2015-08-29
US,11336610,R32BQREVM2BMVM,B0088NUP7E,711203196,Dish Network 40.0 Remote Control for Hopper/Joey Receivers,Electronics,5,0,0,N,Y,Five Stars,"So far so good, hope this remote lasts longer than the original.",2015-08-29
US,24652442,RZ48XV02V704H,B002M78JA2,596811029,Sony Earbud with iPod Remote Control,Electronics,4,0,0,N,Y,These are great earbuds while they last,"These are great earbuds while they last, I usually get 2-3 months out of a pair (about the same for any pair of buds i try).  Used full-time at work in a tough environment.  I like the compatibility with the phone.  Can receive calls while listening to podcasts.",2015-08-29
US,41678927,R9G9O0VT5D7AP,B00U6D62BM,389454180,"E-XUJING MD827LL Earpods Handsfree for Iphone 5, 5s, 5c, 6 and 6 plus",Electronics,1,0,0,N,Y,Only the left hand side of the headset works.,Only the left hand side of he headset works.,2015-08-29
US,13919755,R3FY6NRPCSINI8,B004RIL1OK,370466978,AC Power Cord Cable for VIZIO LCD TV (10 Feet),Electronics,5,0,0,N,Y,Nice Length and Works Great,I bought this to replace the cord to my tv that was misplaced after we rearranged some items in our home.  Its actually longer than the original one which works out much better. It works perfectly and I have not had any issues with it.,2015-08-29
US,13736455,R8GK6IG76CTYS,B00M5A7L14,452920319,Bose SoundTrue In-Ear Headphones,Electronics,1,0,0,N,N,One Star,This is overpriced and the sound quality is really disappointing. Get a different one with lower price.,2015-08-29
